Order_ID,Supplier_ID,Warehouse_ID,Customer_Priority
ORD00774,SUP223,WH026,High
ORD00775,SUP182,WH010,High
ORD00776,SUP155,WH039,Low
ORD00777,SUP175,WH013,High
ORD00778,SUP204,WH023,Medium
ORD00779,SUP149,WH013,High
ORD00780,SUP144,WH010,Medium
ORD00781,SUP123,WH017,Medium
ORD00782,SUP155,WH036,Medium
ORD00783,SUP105,WH003,Medium
ORD00784,SUP009,WH032,Medium
ORD00785,SUP036,WH049,Low
ORD00786,SUP178,WH003,Low
ORD00787,SUP068,WH008,High
ORD00788,SUP124,WH009,Low
ORD00789,SUP289,WH048,Low
ORD00790,SUP161,WH021,Medium
ORD00791,SUP212,WH006,High
ORD00792,SUP081,WH022,Medium
ORD00793,SUP222,WH033,High
ORD00794,SUP100,WH041,High
ORD00795,SUP171,WH031,Low
ORD00796,SUP119,WH002,Low
ORD00797,SUP039,WH003,Low
ORD00798,SUP161,WH019,Low
ORD00799,SUP036,WH031,Low
ORD00800,SUP281,WH026,Low
ORD00801,SUP019,WH017,High
ORD00802,SUP104,WH016,High
ORD00803,SUP101,WH020,Low
ORD00804,SUP098,WH042,Medium
ORD00805,SUP075,WH023,Medium
ORD00806,SUP028,WH012,High
ORD00807,SUP199,WH010,Medium
ORD00808,SUP099,WH012,High
ORD00809,SUP289,WH022,Medium
ORD00810,SUP295,WH044,High
ORD00811,SUP107,WH012,High
ORD00812,SUP213,WH021,Low
ORD00813,SUP189,WH031,High
ORD00814,SUP212,WH004,High
ORD00815,SUP192,WH017,Low
ORD00816,SUP020,WH011,Low
ORD00817,SUP113,WH015,Low
ORD00818,SUP130,WH034,Medium
ORD00819,SUP249,WH011,High
ORD00820,SUP156,WH008,Medium
ORD00821,SUP061,WH017,Medium
ORD00822,SUP251,WH038,Medium
ORD00823,SUP281,WH042,High
ORD00824,SUP060,WH016,High
ORD00825,SUP109,WH024,Medium
ORD00826,SUP020,WH011,Medium
ORD00827,SUP012,WH023,Medium
ORD00828,SUP018,WH046,Medium
ORD00829,SUP229,WH034,Medium
ORD00830,SUP150,WH035,Medium
ORD00831,SUP078,WH047,Low
ORD00832,SUP202,WH003,High
ORD00833,SUP205,WH004,Medium
ORD00834,SUP046,WH050,Medium
ORD00835,SUP019,WH021,Medium
ORD00836,SUP089,WH037,Low
ORD00837,SUP214,WH044,Low
ORD00838,SUP096,WH013,High
ORD00839,SUP105,WH041,Medium
ORD00840,SUP147,WH042,Low
ORD00841,SUP113,WH041,Low
ORD00842,SUP145,WH039,Low
ORD00843,SUP096,WH033,Low
ORD00844,SUP122,WH003,Medium
ORD00845,SUP295,WH050,Low
ORD00846,SUP042,WH041,Medium
ORD00847,SUP074,WH010,High
ORD00848,SUP015,WH023,Medium
ORD00849,SUP038,WH036,Medium
ORD00850,SUP055,WH016,Medium
ORD00851,SUP228,WH037,Medium
ORD00852,SUP146,WH045,High
ORD00853,SUP178,WH047,Medium
ORD00854,SUP086,WH021,Medium
ORD00855,SUP204,WH018,Low
ORD00856,SUP235,WH024,High
ORD00857,SUP105,WH024,High
ORD00858,SUP067,WH042,Low
ORD00859,SUP151,WH026,High
ORD00860,SUP043,WH045,Low
ORD00861,SUP206,WH035,Low
ORD00862,SUP240,WH016,High
ORD00863,SUP038,WH024,Low
ORD00864,SUP103,WH007,Low
ORD00865,SUP140,WH013,Medium
ORD00866,SUP115,WH046,Low
ORD00867,SUP266,WH012,Low
ORD00868,SUP228,WH049,Medium
ORD00869,SUP285,WH028,High
ORD00870,SUP186,WH042,High
ORD00871,SUP201,WH022,High
ORD00872,SUP068,WH010,High
ORD00873,SUP286,WH017,Low
ORD00874,SUP268,WH035,Medium
ORD00875,SUP213,WH042,High
ORD00876,SUP077,WH040,Medium
ORD00877,SUP123,WH014,Medium
ORD00878,SUP037,WH027,Low
ORD00879,SUP297,WH019,Medium
ORD00880,SUP073,WH042,High
ORD00881,SUP273,WH026,Medium
ORD00882,SUP234,WH039,Low
ORD00883,SUP154,WH004,Low
ORD00884,SUP055,WH019,Medium
ORD00885,SUP266,WH037,Medium
ORD00886,SUP259,WH033,Medium
ORD00887,SUP205,WH003,Low
ORD00888,SUP001,WH026,Low
ORD00889,SUP225,WH045,Medium
ORD00890,SUP283,WH023,Medium
ORD00891,SUP031,WH049,Medium
ORD00892,SUP066,WH016,Medium
ORD00893,SUP124,WH046,High
ORD00894,SUP096,WH004,Low
ORD00895,SUP093,WH038,High
ORD00896,SUP091,WH013,Low
ORD00897,SUP269,WH013,Low
ORD00898,SUP262,WH050,Low
ORD00899,SUP222,WH026,High
ORD00900,SUP292,WH003,High
ORD00901,SUP191,WH041,High
ORD00902,SUP274,WH001,Low
ORD00903,SUP034,WH035,High
ORD00904,SUP071,WH020,High
ORD00905,SUP278,WH004,Low
ORD00906,SUP198,WH025,Low
ORD00907,SUP276,WH046,High
ORD00908,SUP156,WH031,Low
ORD00909,SUP139,WH025,High
ORD00910,SUP054,WH004,High
ORD00911,SUP048,WH012,Low
ORD00912,SUP119,WH050,Low
ORD00913,SUP292,WH031,Medium
ORD00914,SUP266,WH043,High
ORD00915,SUP097,WH017,High
ORD00916,SUP062,WH005,Low
ORD00917,SUP246,WH028,High
ORD00918,SUP137,WH002,Low
ORD00919,SUP209,WH029,Low
ORD00920,SUP256,WH021,Low
ORD00921,SUP291,WH035,High
ORD00922,SUP108,WH021,Low
ORD00923,SUP105,WH038,High
ORD00924,SUP147,WH048,High
ORD00925,SUP050,WH029,Low
ORD00926,SUP145,WH041,Medium
ORD00927,SUP058,WH006,High
ORD00928,SUP198,WH039,High
ORD00929,SUP152,WH010,Medium
ORD00930,SUP189,WH032,Low
ORD00931,SUP266,WH045,Low
ORD00932,SUP252,WH013,Low
ORD00933,SUP150,WH017,Low
ORD00934,SUP233,WH047,Low
ORD00935,SUP046,WH036,High
ORD00936,SUP105,WH002,High
ORD00937,SUP010,WH006,Medium
ORD00938,SUP233,WH027,High
ORD00939,SUP007,WH025,High
ORD00940,SUP133,WH004,Low
ORD00941,SUP231,WH005,Medium
ORD00942,SUP131,WH011,High
ORD00943,SUP277,WH044,High
ORD00944,SUP185,WH037,Low
ORD00945,SUP073,WH038,High
ORD00946,SUP179,WH037,Medium
ORD00947,SUP237,WH050,Low
ORD00948,SUP179,WH012,High
ORD00949,SUP070,WH043,Low
ORD00950,SUP014,WH042,High
ORD00951,SUP049,WH015,Medium
ORD00952,SUP015,WH007,Low
ORD00953,SUP140,WH020,High
ORD00954,SUP091,WH042,Medium
ORD00955,SUP004,WH013,High
ORD00956,SUP232,WH021,High
ORD00957,SUP247,WH034,High
ORD00958,SUP032,WH001,Medium
ORD00959,SUP031,WH008,Low
ORD00960,SUP230,WH036,Low
ORD00961,SUP037,WH040,Low
ORD00962,SUP157,WH011,Low
ORD00963,SUP173,WH035,Low
ORD00964,SUP066,WH025,High
ORD00965,SUP225,WH042,Medium
ORD00966,SUP002,WH028,High
ORD00967,SUP064,WH006,High
ORD00968,SUP041,WH020,Low
ORD00969,SUP238,WH041,Low
ORD00970,SUP101,WH013,High
ORD00971,SUP293,WH048,Medium
ORD00972,SUP084,WH013,High
ORD00973,SUP063,WH004,Low
ORD00974,SUP268,WH020,Low
ORD00975,SUP074,WH044,Medium
ORD00976,SUP094,WH009,High
ORD00977,SUP268,WH006,Medium
ORD00978,SUP166,WH040,High
ORD00979,SUP035,WH003,Medium
ORD00980,SUP145,WH044,Medium
ORD00981,SUP116,WH009,Low
ORD00982,SUP094,WH039,High
ORD00983,SUP002,WH018,Medium
ORD00984,SUP191,WH023,Medium
ORD00985,SUP038,WH013,Low
ORD00986,SUP135,WH025,Low
ORD00987,SUP070,WH011,High
ORD00988,SUP160,WH030,Low
ORD00989,SUP058,WH032,High
ORD00990,SUP196,WH002,Low
ORD00991,SUP005,WH038,Medium
ORD00992,SUP290,WH005,Medium
ORD00993,SUP033,WH007,Low
ORD00994,SUP004,WH019,Low
ORD00995,SUP051,WH028,Low
ORD00996,SUP033,WH001,Low
ORD00997,SUP237,WH015,Low
ORD00998,SUP264,WH020,Low
ORD00999,SUP166,WH011,Medium
ORD01000,SUP265,WH033,Medium
ORD01001,SUP288,WH017,Medium
ORD01002,SUP247,WH004,Low
ORD01003,SUP108,WH012,Low
ORD01004,SUP173,WH037,Low
ORD01005,SUP068,WH049,Medium
ORD01006,SUP291,WH036,Low
ORD01007,SUP066,WH016,Low
ORD01008,SUP148,WH028,Low
ORD01009,SUP218,WH045,Medium
ORD01010,SUP013,WH016,High
ORD01011,SUP096,WH022,Low
ORD01012,SUP103,WH009,High
ORD01013,SUP011,WH009,Medium
ORD01014,SUP093,WH043,Medium
ORD01015,SUP096,WH031,Low
ORD01016,SUP114,WH050,Medium
ORD01017,SUP218,WH031,High
ORD01018,SUP148,WH035,High
ORD01019,SUP016,WH033,High
ORD01020,SUP289,WH007,Low
ORD01021,SUP103,WH010,Medium
ORD01022,SUP270,WH027,Medium
ORD01023,SUP116,WH020,High
ORD01024,SUP044,WH050,High
ORD01025,SUP004,WH028,High
ORD01026,SUP194,WH024,High
ORD01027,SUP208,WH013,High
ORD01028,SUP207,WH033,Low
ORD01029,SUP024,WH033,High
ORD01030,SUP126,WH028,Low
ORD01031,SUP263,WH047,Medium
ORD01032,SUP252,WH019,Medium
ORD01033,SUP299,WH033,Low
ORD01034,SUP177,WH014,Low
ORD01035,SUP191,WH010,Medium
ORD01036,SUP160,WH033,Medium
ORD01037,SUP291,WH034,High
ORD01038,SUP121,WH027,High
ORD01039,SUP287,WH030,High
ORD01040,SUP188,WH038,High
ORD01041,SUP034,WH029,High
ORD01042,SUP053,WH019,Medium
ORD01043,SUP282,WH033,Low
ORD01044,SUP131,WH037,High
ORD01045,SUP283,WH023,Medium
ORD01046,SUP199,WH034,High
ORD01047,SUP280,WH018,High
ORD01048,SUP051,WH046,Medium
ORD01049,SUP276,WH035,Low
ORD01050,SUP266,WH021,Medium
ORD01051,SUP125,WH046,Low
ORD01052,SUP126,WH030,High
ORD01053,SUP153,WH009,Medium
ORD01054,SUP275,WH003,Medium
ORD01055,SUP203,WH033,Medium
ORD01056,SUP113,WH040,Low
ORD01057,SUP253,WH029,Medium
ORD01058,SUP002,WH037,High
ORD01059,SUP205,WH024,Low
ORD01060,SUP237,WH010,Medium
ORD01061,SUP199,WH027,Low
ORD01062,SUP034,WH029,Low
ORD01063,SUP217,WH014,High
ORD01064,SUP022,WH032,Low
ORD01065,SUP139,WH020,High
ORD01066,SUP173,WH036,Low
ORD01067,SUP160,WH010,Medium
ORD01068,SUP056,WH009,Low
ORD01069,SUP286,WH006,Medium
ORD01070,SUP232,WH007,Medium
ORD01071,SUP024,WH016,High
ORD01072,SUP178,WH026,Medium
ORD01073,SUP043,WH049,Medium
ORD01074,SUP079,WH019,Medium
ORD01075,SUP124,WH018,High
ORD01076,SUP120,WH036,Medium
ORD01077,SUP230,WH045,Medium
ORD01078,SUP040,WH020,Low
ORD01079,SUP196,WH010,Medium
ORD01080,SUP154,WH011,Medium
ORD01081,SUP146,WH009,High
ORD01082,SUP026,WH029,High
ORD01083,SUP169,WH050,Low
ORD01084,SUP075,WH042,Medium
ORD01085,SUP165,WH028,High
ORD01086,SUP187,WH008,High
ORD01087,SUP047,WH050,High
ORD01088,SUP154,WH004,High
ORD01089,SUP104,WH022,Low
ORD01090,SUP085,WH046,Low
ORD01091,SUP164,WH020,Medium
ORD01092,SUP065,WH037,High
ORD01093,SUP062,WH035,High
ORD01094,SUP210,WH005,High
ORD01095,SUP248,WH025,Low
ORD01096,SUP252,WH009,Medium
ORD01097,SUP264,WH017,Low
ORD01098,SUP129,WH007,Low
ORD01099,SUP158,WH002,Low
ORD01100,SUP183,WH007,High
ORD01101,SUP019,WH036,Low
ORD01102,SUP240,WH042,High
ORD01103,SUP040,WH004,Medium
ORD01104,SUP075,WH048,Medium
ORD01105,SUP063,WH037,Medium
ORD01106,SUP211,WH015,High
ORD01107,SUP289,WH034,Medium
ORD01108,SUP098,WH028,Low
ORD01109,SUP083,WH034,High
ORD01110,SUP143,WH014,Medium
ORD01111,SUP240,WH040,Medium
ORD01112,SUP001,WH033,High
ORD01113,SUP092,WH010,High
ORD01114,SUP005,WH038,Low
ORD01115,SUP196,WH024,High
ORD01116,SUP261,WH028,Low
ORD01117,SUP191,WH026,High
ORD01118,SUP205,WH048,Low
ORD01119,SUP121,WH035,Low
ORD01120,SUP103,WH011,High
ORD01121,SUP058,WH038,Medium
ORD01122,SUP093,WH021,Low
ORD01123,SUP077,WH006,Low
ORD01124,SUP300,WH002,Low
ORD01125,SUP287,WH024,Medium
ORD01126,SUP223,WH047,Medium
ORD01127,SUP293,WH004,High
ORD01128,SUP038,WH006,Low
ORD01129,SUP157,WH022,Low
ORD01130,SUP295,WH024,Medium
ORD01131,SUP027,WH008,High
ORD01132,SUP227,WH044,Medium
ORD01133,SUP249,WH027,Medium
ORD01134,SUP215,WH010,Low
ORD01135,SUP215,WH004,Medium
ORD01136,SUP258,WH041,Low
ORD01137,SUP101,WH018,Low
ORD01138,SUP094,WH036,High
ORD01139,SUP210,WH037,High
ORD01140,SUP124,WH048,Low
ORD01141,SUP268,WH049,High
ORD01142,SUP244,WH004,Medium
ORD01143,SUP141,WH050,Medium
ORD01144,SUP073,WH040,High
ORD01145,SUP282,WH003,High
ORD01146,SUP082,WH011,High
ORD01147,SUP036,WH002,Medium
ORD01148,SUP203,WH025,High
ORD01149,SUP156,WH035,Low
ORD01150,SUP186,WH021,High
ORD01151,SUP218,WH007,High
ORD01152,SUP295,WH043,Medium
ORD01153,SUP104,WH014,High
ORD01154,SUP107,WH021,Low
ORD01155,SUP040,WH029,Low
ORD01156,SUP225,WH028,Low
ORD01157,SUP151,WH025,Medium
ORD01158,SUP221,WH038,Low
ORD01159,SUP216,WH015,Low
ORD01160,SUP104,WH050,Medium
ORD01161,SUP061,WH028,Medium
ORD01162,SUP155,WH039,Low
ORD01163,SUP277,WH024,Low
ORD01164,SUP292,WH026,Medium
ORD01165,SUP064,WH036,Low
ORD01166,SUP142,WH038,High
ORD01167,SUP072,WH030,Medium
ORD01168,SUP195,WH008,Medium
ORD01169,SUP260,WH041,High
ORD01170,SUP125,WH013,Low
ORD01171,SUP032,WH035,Medium
ORD01172,SUP108,WH046,High
ORD01173,SUP213,WH015,Low
ORD01174,SUP257,WH005,Low
ORD01175,SUP171,WH029,High
ORD01176,SUP233,WH009,Medium
ORD01177,SUP162,WH035,Medium
ORD01178,SUP028,WH023,High
ORD01179,SUP128,WH005,Medium
ORD01180,SUP015,WH021,Low
ORD01181,SUP119,WH006,Medium
ORD01182,SUP171,WH040,Medium
ORD01183,SUP259,WH020,Low
ORD01184,SUP051,WH012,High
ORD01185,SUP173,WH011,Low
ORD01186,SUP037,WH047,Low
ORD01187,SUP122,WH022,High
ORD01188,SUP127,WH038,Low
ORD01189,SUP016,WH019,Low
ORD01190,SUP197,WH005,High
ORD01191,SUP230,WH024,Medium
ORD01192,SUP085,WH001,Medium
ORD01193,SUP245,WH037,High
ORD01194,SUP159,WH009,High
ORD01195,SUP045,WH008,Medium
ORD01196,SUP133,WH019,High
ORD01197,SUP189,WH040,Low
ORD01198,SUP055,WH013,High
ORD01199,SUP186,WH017,Medium
ORD01200,SUP272,WH005,Low
ORD01201,SUP239,WH047,Medium
ORD01202,SUP082,WH019,High
ORD01203,SUP102,WH017,Medium
ORD01204,SUP270,WH020,High
ORD01205,SUP032,WH032,Medium
ORD01206,SUP015,WH032,High
ORD01207,SUP166,WH015,Medium
ORD01208,SUP110,WH040,High
ORD01209,SUP116,WH006,Low
ORD01210,SUP032,WH018,Low
ORD01211,SUP018,WH022,High
ORD01212,SUP069,WH008,Medium
ORD01213,SUP161,WH040,High
ORD01214,SUP162,WH044,Low
ORD01215,SUP115,WH019,Medium
ORD01216,SUP299,WH006,High
ORD01217,SUP015,WH043,High
ORD01218,SUP201,WH017,Low
ORD01219,SUP253,WH031,High
ORD01220,SUP209,WH014,Low
ORD01221,SUP209,WH001,Low
ORD01222,SUP016,WH011,High
ORD01223,SUP088,WH022,High
ORD01224,SUP238,WH031,Low
ORD01225,SUP041,WH043,Low
ORD01226,SUP251,WH013,Low
ORD01227,SUP141,WH013,Low
ORD01228,SUP290,WH011,Medium
ORD01229,SUP146,WH029,Medium
ORD01230,SUP086,WH044,High
ORD01231,SUP090,WH023,High
ORD01232,SUP105,WH025,Low
ORD01233,SUP051,WH022,High
ORD01234,SUP268,WH035,Low
ORD01235,SUP280,WH040,Medium
ORD01236,SUP019,WH033,Low
ORD01237,SUP056,WH044,High
ORD01238,SUP115,WH021,Low
ORD01239,SUP232,WH041,High
ORD01240,SUP054,WH035,Medium
ORD01241,SUP030,WH033,High
ORD01242,SUP209,WH024,High
ORD01243,SUP251,WH005,High
ORD01244,SUP189,WH044,High
ORD01245,SUP198,WH046,Medium
ORD01246,SUP143,WH033,High
ORD01247,SUP198,WH031,Medium
ORD01248,SUP058,WH005,Low
ORD01249,SUP131,WH010,High
ORD01250,SUP183,WH037,Medium
ORD01251,SUP027,WH023,Medium
ORD01252,SUP144,WH046,High
ORD01253,SUP206,WH024,High
ORD01254,SUP039,WH048,High
ORD01255,SUP153,WH028,Medium
ORD01256,SUP051,WH044,Medium
ORD01257,SUP209,WH016,Medium
ORD01258,SUP091,WH005,Low
ORD01259,SUP245,WH016,Low
ORD01260,SUP237,WH039,High
ORD01261,SUP025,WH012,Low
ORD01262,SUP148,WH038,High
ORD01263,SUP166,WH033,High
ORD01264,SUP178,WH025,High
ORD01265,SUP148,WH035,Low
ORD01266,SUP169,WH006,Low
ORD01267,SUP009,WH014,High
ORD01268,SUP138,WH045,Medium
ORD01269,SUP068,WH012,Medium
ORD01270,SUP207,WH048,High
ORD01271,SUP182,WH026,Medium
ORD01272,SUP233,WH032,High
ORD01273,SUP243,WH017,High
ORD01274,SUP257,WH031,Low
ORD01275,SUP233,WH025,High
ORD01276,SUP171,WH008,Medium
ORD01277,SUP015,WH007,High
ORD01278,SUP286,WH037,Medium
ORD01279,SUP240,WH018,Medium
ORD01280,SUP162,WH048,Medium
ORD01281,SUP049,WH028,Medium
ORD01282,SUP241,WH003,High
ORD01283,SUP289,WH033,Medium
ORD01284,SUP234,WH010,Medium
ORD01285,SUP264,WH025,High
ORD01286,SUP101,WH015,Medium
ORD01287,SUP115,WH046,Low
ORD01288,SUP051,WH046,Low
ORD01289,SUP074,WH031,Low
ORD01290,SUP222,WH045,High
ORD01291,SUP231,WH005,High
ORD01292,SUP162,WH047,Medium
ORD01293,SUP078,WH009,Medium
ORD01294,SUP210,WH004,Low
ORD01295,SUP254,WH048,Low
ORD01296,SUP287,WH045,High
ORD01297,SUP290,WH039,Low
ORD01298,SUP032,WH009,Low
ORD01299,SUP076,WH019,Low
ORD01300,SUP140,WH016,High
ORD01301,SUP277,WH021,Low
ORD01302,SUP061,WH040,High
ORD01303,SUP265,WH022,Low
ORD01304,SUP123,WH003,Low
ORD01305,SUP082,WH022,Low
ORD01306,SUP204,WH046,High
ORD01307,SUP237,WH048,High
ORD01308,SUP212,WH040,Medium
ORD01309,SUP097,WH014,High
ORD01310,SUP061,WH014,Low
ORD01311,SUP263,WH001,High
ORD01312,SUP073,WH009,Medium
ORD01313,SUP066,WH021,High
ORD01314,SUP172,WH006,Low
ORD01315,SUP235,WH042,High
ORD01316,SUP246,WH030,Medium
ORD01317,SUP070,WH038,Low
ORD01318,SUP295,WH043,High
ORD01319,SUP172,WH045,High
ORD01320,SUP093,WH002,Low
ORD01321,SUP199,WH002,Medium
ORD01322,SUP206,WH021,Low
ORD01323,SUP162,WH030,Low
ORD01324,SUP273,WH004,Low
ORD01325,SUP030,WH042,Low
ORD01326,SUP151,WH041,Low
ORD01327,SUP157,WH042,Medium
ORD01328,SUP114,WH018,Low
ORD01329,SUP144,WH027,High
ORD01330,SUP152,WH006,High
ORD01331,SUP040,WH017,Medium
ORD01332,SUP081,WH007,Medium
ORD01333,SUP130,WH013,Low
ORD01334,SUP062,WH001,High
ORD01335,SUP176,WH017,Low
ORD01336,SUP048,WH034,Low
ORD01337,SUP119,WH032,Low
ORD01338,SUP094,WH037,High
ORD01339,SUP061,WH040,High
ORD01340,SUP155,WH040,High
ORD01341,SUP220,WH004,Low
ORD01342,SUP117,WH029,High
ORD01343,SUP186,WH009,Medium
ORD01344,SUP224,WH019,Low
ORD01345,SUP048,WH031,High
ORD01346,SUP236,WH012,High
ORD01347,SUP113,WH002,Low
ORD01348,SUP014,WH022,High
ORD01349,SUP125,WH015,Medium
ORD01350,SUP140,WH010,Medium
ORD01351,SUP298,WH043,High
ORD01352,SUP294,WH047,Medium
ORD01353,SUP116,WH006,High
ORD01354,SUP213,WH029,Low
ORD01355,SUP280,WH010,High
ORD01356,SUP081,WH012,Low
ORD01357,SUP278,WH049,Medium
ORD01358,SUP123,WH009,High
ORD01359,SUP248,WH014,Low
ORD01360,SUP127,WH048,Low
ORD01361,SUP091,WH029,High
ORD01362,SUP068,WH041,Medium
ORD01363,SUP047,WH008,High
ORD01364,SUP175,WH015,High
ORD01365,SUP008,WH039,Low
ORD01366,SUP131,WH043,Low
ORD01367,SUP265,WH001,Low
ORD01368,SUP159,WH001,High
ORD01369,SUP174,WH002,High
ORD01370,SUP294,WH001,Low
ORD01371,SUP179,WH037,Low
ORD01372,SUP053,WH005,Low
ORD01373,SUP071,WH015,High
ORD01374,SUP255,WH019,High
ORD01375,SUP219,WH036,Medium
ORD01376,SUP029,WH028,Low
ORD01377,SUP135,WH028,Medium
ORD01378,SUP035,WH013,Medium
ORD01379,SUP185,WH044,Low
ORD01380,SUP034,WH015,High
ORD01381,SUP056,WH015,High
ORD01382,SUP224,WH036,High
ORD01383,SUP012,WH039,Low
ORD01384,SUP180,WH033,Medium
ORD01385,SUP088,WH047,Low
ORD01386,SUP122,WH009,High
ORD01387,SUP217,WH013,High
ORD01388,SUP243,WH041,Low
ORD01389,SUP261,WH024,High
ORD01390,SUP024,WH021,Medium
ORD01391,SUP166,WH022,Medium
ORD01392,SUP242,WH010,Medium
ORD01393,SUP247,WH038,Medium
ORD01394,SUP223,WH032,Medium
ORD01395,SUP118,WH013,Medium
ORD01396,SUP124,WH013,Low
ORD01397,SUP270,WH045,Medium
ORD01398,SUP060,WH050,Low
ORD01399,SUP060,WH020,Low
ORD01400,SUP282,WH035,Medium
ORD01401,SUP070,WH039,Low
ORD01402,SUP134,WH038,High
ORD01403,SUP200,WH025,Low
ORD01404,SUP211,WH042,Low
ORD01405,SUP220,WH024,High
ORD01406,SUP071,WH034,High
ORD01407,SUP121,WH027,High
ORD01408,SUP229,WH046,Low
ORD01409,SUP271,WH024,High
ORD01410,SUP208,WH002,Medium
ORD01411,SUP264,WH017,High
ORD01412,SUP137,WH003,High
ORD01413,SUP140,WH012,High
ORD01414,SUP046,WH035,Medium
ORD01415,SUP031,WH017,Low
ORD01416,SUP134,WH011,High
ORD01417,SUP183,WH013,Low
ORD01418,SUP275,WH009,Low
ORD01419,SUP244,WH050,High
ORD01420,SUP130,WH006,Low
ORD01421,SUP127,WH005,Low
ORD01422,SUP163,WH038,High
ORD01423,SUP185,WH003,High
ORD01424,SUP234,WH018,High
ORD01425,SUP096,WH041,Low
ORD01426,SUP067,WH001,High
ORD01427,SUP044,WH031,Medium
ORD01428,SUP253,WH019,High
ORD01429,SUP268,WH049,Medium
ORD01430,SUP199,WH039,Low
ORD01431,SUP115,WH050,Low
ORD01432,SUP089,WH018,High
ORD01433,SUP110,WH008,High
ORD01434,SUP010,WH038,Medium
ORD01435,SUP264,WH026,Low
ORD01436,SUP297,WH017,Medium
ORD01437,SUP136,WH023,High
ORD01438,SUP060,WH016,High
ORD01439,SUP096,WH010,Medium
ORD01440,SUP153,WH003,High
ORD01441,SUP141,WH023,Medium
ORD01442,SUP228,WH034,High
ORD01443,SUP190,WH014,Medium
ORD01444,SUP063,WH035,Medium
ORD01445,SUP058,WH013,Medium
ORD01446,SUP168,WH018,Low
ORD01447,SUP267,WH040,Low
ORD01448,SUP263,WH028,High
ORD01449,SUP124,WH046,High
ORD01450,SUP018,WH007,Low
ORD01451,SUP067,WH015,High
ORD01452,SUP009,WH013,High
ORD01453,SUP047,WH040,Medium
ORD01454,SUP197,WH013,Low
ORD01455,SUP274,WH004,Medium
ORD01456,SUP208,WH036,Medium
ORD01457,SUP084,WH050,Medium
ORD01458,SUP271,WH033,Low
ORD01459,SUP230,WH021,High
ORD01460,SUP028,WH010,Medium
ORD01461,SUP243,WH044,Medium
ORD01462,SUP020,WH023,Medium
ORD01463,SUP090,WH020,High
ORD01464,SUP006,WH035,High
ORD01465,SUP208,WH047,Low
ORD01466,SUP246,WH013,High
ORD01467,SUP242,WH016,Medium
ORD01468,SUP237,WH004,High
ORD01469,SUP146,WH031,Low
ORD01470,SUP073,WH020,High
ORD01471,SUP109,WH048,Low
ORD01472,SUP109,WH026,Low
ORD01473,SUP251,WH004,Low
ORD01474,SUP215,WH048,High
ORD01475,SUP139,WH005,Low
ORD01476,SUP245,WH005,Medium
ORD01477,SUP142,WH047,High
ORD01478,SUP090,WH019,Low
ORD01479,SUP249,WH041,High
ORD01480,SUP183,WH021,High
ORD01481,SUP119,WH010,Low
ORD01482,SUP097,WH047,Low
ORD01483,SUP177,WH045,High
ORD01484,SUP236,WH015,Medium
ORD01485,SUP109,WH013,High
ORD01486,SUP035,WH015,Medium
ORD01487,SUP076,WH023,High
ORD01488,SUP298,WH035,Medium
ORD01489,SUP200,WH027,Low
ORD01490,SUP056,WH031,Low
ORD01491,SUP146,WH002,Medium
ORD01492,SUP147,WH015,High
ORD01493,SUP174,WH037,Medium
ORD01494,SUP256,WH008,High
ORD01495,SUP041,WH027,Medium
ORD01496,SUP069,WH042,Low
ORD01497,SUP229,WH047,High
ORD01498,SUP293,WH026,High
ORD01499,SUP202,WH042,High
ORD01500,SUP189,WH029,High
ORD01501,SUP108,WH015,Low
ORD01502,SUP227,WH011,High
ORD01503,SUP222,WH029,Low
ORD01504,SUP094,WH025,Medium
ORD01505,SUP254,WH003,High
ORD01506,SUP115,WH013,Medium
ORD01507,SUP002,WH028,Low
ORD01508,SUP123,WH044,Medium
ORD01509,SUP078,WH050,Medium
ORD01510,SUP049,WH014,Medium
ORD01511,SUP020,WH026,Medium
ORD01512,SUP156,WH024,Medium
ORD01513,SUP053,WH007,High
ORD01514,SUP114,WH050,Low
ORD01515,SUP016,WH025,High
ORD01516,SUP223,WH037,High
ORD01517,SUP072,WH020,Low
ORD01518,SUP241,WH037,High
ORD01519,SUP217,WH045,High
ORD01520,SUP153,WH046,Low
ORD01521,SUP226,WH038,Low
ORD01522,SUP195,WH031,High
ORD01523,SUP257,WH047,Medium
ORD01524,SUP219,WH045,Low
ORD01525,SUP229,WH019,High
ORD01526,SUP226,WH004,High
ORD01527,SUP222,WH040,High
ORD01528,SUP285,WH032,Medium
ORD01529,SUP194,WH035,High
ORD01530,SUP227,WH006,Low
ORD01531,SUP248,WH011,Low
ORD01532,SUP151,WH020,High
ORD01533,SUP297,WH021,High
ORD01534,SUP073,WH043,High
ORD01535,SUP237,WH044,High
ORD01536,SUP275,WH004,Medium
ORD01537,SUP269,WH021,Low
ORD01538,SUP170,WH029,Low
ORD01539,SUP263,WH028,Medium
ORD01540,SUP111,WH048,Low
ORD01541,SUP278,WH027,High
ORD01542,SUP194,WH023,High
ORD01543,SUP113,WH048,Medium
ORD01544,SUP112,WH034,High
ORD01545,SUP222,WH022,Low
ORD01546,SUP251,WH006,High
ORD01547,SUP176,WH043,Low
ORD01548,SUP007,WH040,Medium
ORD01549,SUP283,WH039,Medium
ORD01550,SUP287,WH023,High
ORD01551,SUP233,WH025,High
ORD01552,SUP078,WH028,High
